h,r,t,is_real,score
CID006398525,C0000731,CID000003386,0,-4.4105224609375
CID000005090,C0000731,CID000060831,1,-4.416370391845703
CID000003454,C0000731,CID000003414,0,-4.416370391845703
CID000003161,C0000731,CID000003672,1,-4.4229936599731445
CID000005267,C0000731,CID000002153,0,-4.4229936599731445
CID000004679,C0000731,CID000504578,1,-4.424622535705566
CID005311039,C0000731,CID000003929,0,-4.424622535705566
CID000005717,C0000731,CID000002895,0,-4.426746368408203
CID000004107,C0000731,CID000004485,1,-4.426746368408203
CID000005514,C0000731,CID000002477,0,-4.431601524353027
CID000002265,C0000731,CID005362070,1,-4.431601524353027
CID000003121,C0000731,CID000125017,1,-4.443305015563965
CID000004200,C0000731,CID000004192,0,-4.443305015563965
CID000002585,C0000731,CID000005038,1,-4.445891857147217
CID001349907,C0000731,CID000151165,0,-4.445891857147217
CID000003639,C0000731,CID000004889,1,-4.453866958618164
CID000004171,C0000731,CID000003066,0,-4.453866958618164
CID000002153,C0000731,CID000003339,1,-4.464091777801514
CID005311048,C0000731,CID000003929,0,-4.464091777801514
CID000004583,C0000731,CID000002617,0,-4.467133045196533
CID000004900,C0000731,CID000005245,1,-4.467133045196533
CID000002678,C0000731,CID000004946,1,-4.4673871994018555
CID000005077,C0000731,CID000004616,0,-4.4673871994018555
CID000003825,C0000731,CID000016231,0,-4.473276615142822
CID000004679,C0000731,CID000005073,1,-4.473276615142822
CID000004585,C0000731,CID005311297,1,-4.475385665893555
CID000005095,C0000731,CID005311082,0,-4.475385665893555
CID000003339,C0000731,CID000123620,1,-4.487048149108887
CID000060854,C0000731,CID000004054,0,-4.487048149108887
CID000005372,C0000731,CID000004666,0,-4.5107645988464355
CID000123620,C0000731,CID000125889,1,-4.5107645988464355
CID000005394,C0000731,CID000014888,1,-4.518117904663086
CID000002269,C0000731,CID000057537,0,-4.518117904663086
CID000005732,C0000731,CID000002656,0,-4.525531768798828
CID000003958,C0000731,CID000156419,1,-4.525531768798828
CID000002646,C0000731,CID000002646,0,-4.551247596740723
CID000004138,C0000731,CID000004171,1,-4.551247596740723
CID000002712,C0000731,CID000004599,0,-4.556105136871338
CID000003348,C0000731,CID000054688,1,-4.556105136871338
CID000002019,C0000731,CID000003661,0,-4.559301376342773
CID000004107,C0000731,CID000004585,1,-4.559301376342773
CID000003696,C0000731,CID000009052,0,-4.5704851150512695
CID000002802,C0000731,CID000002818,1,-4.5704851150512695
CID000000298,C0000731,CID000003478,0,-4.574301719665527
CID000000861,C0000731,CID000004829,1,-4.574301719665527
CID000002678,C0000731,CID000004044,1,-4.575870513916016
CID000001972,C0000731,CID000005717,0,-4.575870513916016
CID000005647,C0000731,CID000060787,1,-4.606433868408203
CID000003350,C0000731,CID000005215,0,-4.606433868408203
CID000002512,C0000731,CID000002726,0,-4.611879825592041
CID000003780,C0000731,CID000004510,1,-4.611879825592041
CID001349907,C0000731,CID000005650,0,-4.621146202087402
CID000004679,C0000731,CID000060871,1,-4.621146202087402
CID000003676,C0000731,CID004475485,1,-4.625999450683594
CID000004170,C0000731,CID000002405,0,-4.625999450683594
CID000003062,C0000731,CID000005533,1,-4.635032653808594
CID000002949,C0000731,CID000003157,0,-4.635032653808594
CID000002719,C0000731,CID000005029,0,-4.643362045288086
CID000003255,C0000731,CID000010631,1,-4.643362045288086
CID000000271,C0000731,CID000003062,1,-4.652093887329102
CID000004547,C0000731,CID000003325,0,-4.652093887329102
CID000003883,C0000731,CID000004595,1,-4.654098033905029
CID000083786,C0000731,CID000002311,0,-4.654098033905029
CID000002802,C0000731,CID000005514,1,-4.655091285705566
CID000110634,C0000731,CID000005039,0,-4.655091285705566
CID000657298,C0000731,CID000003958,0,-4.661086559295654
CID000002771,C0000731,CID000004595,1,-4.661086559295654
CID000004873,C0000731,CID000005514,1,-4.66603946685791
CID000003642,C0000731,CID000005647,0,-4.66603946685791
CID000001302,C0000731,CID000002662,1,-4.671694755554199
CID000005210,C0000731,CID000005005,0,-4.671694755554199
CID000002160,C0000731,CID000004171,1,-4.681931018829346
CID000002092,C0000731,CID000004201,0,-4.681931018829346
CID000004212,C0000731,CID000004594,1,-4.683689117431641
CID000001986,C0000731,CID000004536,0,-4.683689117431641
CID000005040,C0000731,CID000002162,0,-4.690369606018066
CID000005523,C0000731,CID000005650,1,-4.690369606018066
CID000002585,C0000731,CID000005297,0,-4.69660758972168
CID000002895,C0000731,CID000004585,1,-4.69660758972168
CID000003381,C0000731,CID000004594,0,-4.698851108551025
CID000003393,C0000731,CID000005073,1,-4.698851108551025
CID000002462,C0000731,CID000005379,1,-4.7076287269592285
CID000005726,C0000731,CID000036811,0,-4.7076287269592285
CID000065027,C0000731,CID005381226,0,-4.709902763366699
CID000003121,C0000731,CID000004635,1,-4.709902763366699
CID000003954,C0000731,CID000000143,0,-4.711503982543945
CID000003222,C0000731,CID000004205,1,-4.711503982543945
CID000002554,C0000731,CID000003372,1,-4.742950439453125
CID000003914,C0000731,CID000004259,0,-4.742950439453125
CID000060865,C0000731,CID000005073,0,-4.749573230743408
CID000004900,C0000731,CID000005472,1,-4.749573230743408
CID000004920,C0000731,CID000005203,1,-4.749955177307129
CID000004607,C0000731,CID000004946,0,-4.749955177307129
CID000005391,C0000731,CID000003042,0,-4.755908966064453
CID000000450,C0000731,CID000003961,1,-4.755908966064453
CID000002173,C0000731,CID000003883,1,-4.756468772888184
CID000002142,C0000731,CID000065999,0,-4.756468772888184
CID000148192,C0000731,CID000005734,0,-4.771947860717773
CID000001065,C0000731,CID000003883,1,-4.771947860717773
CID005282226,C0000731,CID000005487,0,-4.772375106811523
CID000004543,C0000731,CID000005556,1,-4.772375106811523
CID000087177,C0000731,CID000003878,0,-4.7848005294799805
CID000004107,C0000731,CID000004594,1,-4.7848005294799805
CID000125889,C0000731,CID000003676,0,-4.800759315490723
CID000005656,C0000731,CID000062924,1,-4.800759315490723
CID000003878,C0000731,CID003002190,1,-4.806830883026123
CID000060184,C0000731,CID000002520,0,-4.806830883026123
CID000041781,C0000731,CID000093860,1,-4.819291591644287
CID000014888,C0000731,CID000060835,0,-4.819291591644287
CID000130881,C0000731,CID000005073,0,-4.827779769897461
CID000005040,C0000731,CID000005732,1,-4.827779769897461
CID000004547,C0000731,CID000002471,0,-4.829863548278809
CID000002812,C0000731,CID000004691,1,-4.829863548278809
CID000004195,C0000731,CID000124087,0,-4.830282211303711
CID000004603,C0000731,CID000123620,1,-4.830282211303711
CID000005544,C0000731,CID000004771,0,-4.8337860107421875
CID000003016,C0000731,CID000003308,1,-4.8337860107421875
CID000002771,C0000731,CID000005394,1,-4.853365898132324
CID000003964,C0000731,CID000130881,0,-4.853365898132324
CID000002476,C0000731,CID004183806,0,-4.858944892883301
CID000002520,C0000731,CID000003446,1,-4.858944892883301
CID000003222,C0000731,CID000004211,0,-4.876595497131348
CID000003890,C0000731,CID000005090,1,-4.876595497131348
CID000002130,C0000731,CID000004829,1,-4.897600173950195
CID000002725,C0000731,CID000005514,0,-4.897600173950195
CID005311082,C0000731,CID000003640,0,-4.90030574798584
CID000000450,C0000731,CID000003883,1,-4.90030574798584
CID000004583,C0000731,CID000054688,1,-4.900668621063232
CID000003928,C0000731,CID000005408,0,-4.900668621063232
CID000004943,C0000731,CID000003222,0,-4.912836074829102
CID000004594,C0000731,CID000005732,1,-4.912836074829102
CID000003446,C0000731,CID000005978,1,-4.925349712371826
CID000060835,C0000731,CID000003962,0,-4.925349712371826
CID000060843,C0000731,CID000054374,0,-4.928980350494385
CID000002732,C0000731,CID005311297,1,-4.928980350494385
CID000001302,C0000731,CID000005267,1,-4.935141086578369
CID000003736,C0000731,CID000002656,0,-4.935141086578369
CID000004917,C0000731,CID005282226,1,-4.937942981719971
CID000002215,C0000731,CID000003961,0,-4.937942981719971
CID000004946,C0000731,CID000005040,1,-4.945822715759277
CID000003419,C0000731,CID000003324,0,-4.945822715759277
CID000000772,C0000731,CID000002764,1,-4.956537246704102
CID000027661,C0000731,CID000060815,0,-4.956537246704102
CID000065999,C0000731,CID000001046,0,-4.962587833404541
CID000001302,C0000731,CID000002678,1,-4.962587833404541
CID000002311,C0000731,CID000005039,1,-4.965640544891357
CID000003261,C0000731,CID000003143,0,-4.965640544891357
CID000002522,C0000731,CID000000119,0,-4.968075752258301
CID000004635,C0000731,CID000005358,1,-4.968075752258301
CID000004542,C0000731,CID000054547,0,-4.976629257202148
CID000003661,C0000731,CID000004917,1,-4.976629257202148
CID000003324,C0000731,CID000009433,0,-4.989924907684326
CID000003446,C0000731,CID000060852,1,-4.989924907684326
CID000002719,C0000731,CID000003062,0,-4.9969987869262695
CID000003350,C0000731,CID000005735,1,-4.9969987869262695
CID000003883,C0000731,CID000004170,1,-5.003429412841797
CID000003261,C0000731,CID005329102,0,-5.003429412841797
CID000003690,C0000731,CID000003345,0,-5.011875629425049
CID000003883,C0000731,CID000005731,1,-5.011875629425049
CID000000838,C0000731,CID000003394,0,-5.01258659362793
CID000004485,C0000731,CID000054688,1,-5.01258659362793
CID000005726,C0000731,CID000001690,0,-5.0189208984375
CID000001117,C0000731,CID000003510,1,-5.0189208984375
CID000002524,C0000731,CID000005029,1,-5.0192155838012695
CID000003914,C0000731,CID000060852,0,-5.0192155838012695
CID000002162,C0000731,CID000005533,1,-5.026078701019287
CID000003639,C0000731,CID000001971,0,-5.026078701019287
CID000003878,C0000731,CID000004679,1,-5.029842376708984
CID000123620,C0000731,CID000004543,0,-5.029842376708984
CID000123631,C0000731,CID000003325,0,-5.037476539611816
CID000002522,C0000731,CID000003446,1,-5.037476539611816
CID000000772,C0000731,CID000004920,1,-5.04780912399292
CID000119607,C0000731,CID000005572,0,-5.04780912399292
CID000130881,C0000731,CID000003339,0,-5.057092666625977
CID000004691,C0000731,CID000004856,1,-5.057092666625977
CID000004253,C0000731,CID000005358,1,-5.061842918395996
CID000060795,C0000731,CID000004409,0,-5.061842918395996
CID000002678,C0000731,CID000005412,1,-5.063161849975586
CID000002551,C0000731,CID005281104,0,-5.063161849975586
CID000004917,C0000731,CID000004736,0,-5.063226699829102
CID000005352,C0000731,CID000083786,1,-5.063226699829102
CID000002771,C0000731,CID000002519,0,-5.0783610343933105
CID000003324,C0000731,CID000005002,1,-5.0783610343933105
CID000003559,C0000731,CID000060147,1,-5.079000949859619
CID000060835,C0000731,CID000002978,0,-5.079000949859619
CID000003333,C0000731,CID000003379,1,-5.081763744354248
CID000003736,C0000731,CID000104865,0,-5.081763744354248
CID000002083,C0000731,CID000005544,1,-5.107651710510254
CID000131536,C0000731,CID000003937,0,-5.107651710510254
CID000002719,C0000731,CID000003478,0,-5.110647678375244
CID000003826,C0000731,CID000004107,1,-5.110647678375244
CID000005352,C0000731,CID000004943,0,-5.140759468078613
CID000002803,C0000731,CID000170361,1,-5.140759468078613
CID003085017,C0000731,CID000027991,0,-5.142932415008545
CID000002662,C0000731,CID000004595,1,-5.142932415008545
CID000002550,C0000731,CID005311048,1,-5.1463212966918945
CID000005878,C0000731,CID000002162,0,-5.1463212966918945
CID000005267,C0000731,CID000004771,0,-5.163994789123535
CID000002802,C0000731,CID000005002,1,-5.163994789123535
CID000003003,C0000731,CID000003154,1,-5.164750576019287
CID000005073,C0000731,CID000003032,0,-5.164750576019287
CID000003419,C0000731,CID000002732,0,-5.1741414070129395
CID000002656,C0000731,CID000004609,1,-5.1741414070129395
CID000004236,C0000731,CID000004946,1,-5.175617218017578
CID000003750,C0000731,CID000002786,0,-5.175617218017578
CID000002818,C0000731,CID000004991,0,-5.176743984222412
CID000002801,C0000731,CID004659568,1,-5.176743984222412
CID000004634,C0000731,CID000005376,1,-5.187753677368164
CID000005203,C0000731,CID000004192,0,-5.187753677368164
CID000004740,C0000731,CID000443871,1,-5.191963195800781
CID000060835,C0000731,CID000002756,0,-5.191963195800781
CID000005352,C0000731,CID000005523,1,-5.1930251121521
CID000003333,C0000731,CID000004645,0,-5.1930251121521
CID000083786,C0000731,CID000004542,0,-5.194225311279297
CID000004173,C0000731,CID000004542,1,-5.194225311279297
CID000003559,C0000731,CID000004946,1,-5.201664924621582
CID000125889,C0000731,CID000060164,0,-5.201664924621582
CID000003121,C0000731,CID000004691,1,-5.207794189453125
CID000001986,C0000731,CID000004845,0,-5.207794189453125
CID000005544,C0000731,CID000062924,1,-5.213055610656738
CID000003478,C0000731,CID000002022,0,-5.213055610656738
CID000002662,C0000731,CID000003419,1,-5.213465690612793
CID000170361,C0000731,CID000005578,0,-5.213465690612793
CID000005253,C0000731,CID005311082,0,-5.214635848999023
CID000002955,C0000731,CID000060877,1,-5.214635848999023
CID000002800,C0000731,CID000003310,0,-5.21575403213501
CID000004440,C0000731,CID000004900,1,-5.21575403213501
CID000002187,C0000731,CID000003007,0,-5.22121524810791
CID000002022,C0000731,CID000004171,1,-5.22121524810791
CID000004168,C0000731,CID000003066,0,-5.227130889892578
CID000003657,C0000731,CID000004873,1,-5.227130889892578
CID000003143,C0000731,CID004479097,0,-5.227175235748291
CID000005650,C0000731,CID000060147,1,-5.227175235748291
CID000216239,C0000731,CID006398970,0,-5.231167316436768
CID000003962,C0000731,CID000005352,1,-5.231167316436768
CID000004192,C0000731,CID000004601,0,-5.231947422027588
CID000004091,C0000731,CID000004499,1,-5.231947422027588
CID000004173,C0000731,CID000002244,0,-5.238581657409668
CID000005514,C0000731,CID000005533,1,-5.238581657409668
CID000005039,C0000731,CID000002083,0,-5.243375778198242
CID000002308,C0000731,CID000003410,1,-5.243375778198242
CID000004205,C0000731,CID000060198,1,-5.261169910430908
CID000003385,C0000731,CID000000581,0,-5.261169910430908
CID000002802,C0000731,CID005487301,1,-5.286924362182617
CID000004539,C0000731,CID000002907,0,-5.286924362182617
CID000004893,C0000731,CID000002771,0,-5.293455123901367
CID000002173,C0000731,CID000145068,1,-5.293455123901367
CID000156419,C0000731,CID000004889,0,-5.304616451263428
CID000003957,C0000731,CID000004873,1,-5.304616451263428
CID000002803,C0000731,CID000003386,1,-5.305925369262695
CID000071329,C0000731,CID005481350,0,-5.305925369262695
CID000002249,C0000731,CID000003003,1,-5.3244547843933105
CID000003640,C0000731,CID000004739,0,-5.3244547843933105
CID000003657,C0000731,CID000002802,0,-5.330467224121094
CID000005732,C0000731,CID000005734,1,-5.330467224121094
CID000003914,C0000731,CID000002806,0,-5.336153984069824
CID000005650,C0000731,CID000093860,1,-5.336153984069824
CID000005556,C0000731,CID000003463,0,-5.337940692901611
CID000000298,C0000731,CID000003161,1,-5.337940692901611
CID000110635,C0000731,CID000004236,0,-5.345659255981445
CID000001972,C0000731,CID000003446,1,-5.345659255981445
CID000003348,C0000731,CID000005735,1,-5.357616424560547
CID000003510,C0000731,CID000003152,0,-5.357616424560547
CID000002909,C0000731,CID000003937,1,-5.365695476531982
CID000006691,C0000731,CID000002156,0,-5.365695476531982
CID000003308,C0000731,CID000003404,1,-5.375134468078613
CID000005478,C0000731,CID000003911,0,-5.375134468078613
CID000004674,C0000731,CID000004828,0,-5.396065711975098
CID000003440,C0000731,CID000060865,1,-5.396065711975098
CID003002190,C0000731,CID000002249,0,-5.414270401000977
CID000002662,C0000731,CID000003957,1,-5.414270401000977
CID000000450,C0000731,CID000004691,1,-5.420245170593262
CID004475485,C0000731,CID000001775,0,-5.420245170593262
CID000002818,C0000731,CID000003749,1,-5.428378105163574
CID000004178,C0000731,CID000003062,0,-5.428378105163574
CID000005352,C0000731,CID000002250,0,-5.433345317840576
CID000004873,C0000731,CID000005731,1,-5.433345317840576
CID000002803,C0000731,CID000004946,1,-5.441632270812988
CID000004675,C0000731,CID006398970,0,-5.441632270812988
CID000002666,C0000731,CID000005651,1,-5.453702449798584
CID000002369,C0000731,CID000009433,0,-5.453702449798584
CID000004595,C0000731,CID000064147,1,-5.466071605682373
CID000004635,C0000731,CID000003355,0,-5.466071605682373
CID000002609,C0000731,CID000104741,0,-5.46641731262207
CID000002658,C0000731,CID000004253,1,-5.46641731262207
CID000003516,C0000731,CID000005073,1,-5.481374263763428
CID000042113,C0000731,CID000002666,0,-5.481374263763428
CID000002522,C0000731,CID000005878,0,-5.482659339904785
CID000004829,C0000731,CID000056959,1,-5.482659339904785
CID000004463,C0000731,CID000004991,0,-5.483372688293457
CID000005732,C0000731,CID000064147,1,-5.483372688293457
CID000004900,C0000731,CID000002375,0,-5.494661331176758
CID000005358,C0000731,CID000006691,1,-5.494661331176758
CID000003003,C0000731,CID005329102,1,-5.504631996154785
CID000004675,C0000731,CID000005466,0,-5.504631996154785
CID000160051,C0000731,CID000003325,0,-5.507666110992432
CID000003339,C0000731,CID000004873,1,-5.507666110992432
CID000003937,C0000731,CID000005267,1,-5.509507179260254
CID000002265,C0000731,CID000002725,0,-5.509507179260254
CID000003365,C0000731,CID000005267,1,-5.509650230407715
CID000004473,C0000731,CID000148192,0,-5.509650230407715
CID000005878,C0000731,CID000010631,0,-5.5288801193237305
CID000003962,C0000731,CID000005426,1,-5.5288801193237305
CID000003325,C0000731,CID000004889,1,-5.5291619300842285
CID000002719,C0000731,CID000005002,0,-5.5291619300842285
CID000003261,C0000731,CID000000838,0,-5.531280517578125
CID000000937,C0000731,CID000002891,1,-5.531280517578125
CID000004911,C0000731,CID000005650,1,-5.552197456359863
CID000002646,C0000731,CID000004536,0,-5.552197456359863
CID000004691,C0000731,CID000003168,0,-5.554826736450195
CID000005152,C0000731,CID000005496,1,-5.554826736450195
CID000004201,C0000731,CID000160051,0,-5.560115814208984
CID000028112,C0000731,CID004475485,1,-5.560115814208984
CID000003961,C0000731,CID000176168,1,-5.569424152374268
CID000004542,C0000731,CID000002269,0,-5.569424152374268
CID000123620,C0000731,CID000003702,0,-5.574544906616211
CID000003696,C0000731,CID000054454,1,-5.574544906616211
CID000002083,C0000731,CID000005005,1,-5.579896926879883
CID000056339,C0000731,CID000001775,0,-5.579896926879883
CID000002764,C0000731,CID000004058,1,-5.58497953414917
CID000003827,C0000731,CID000003516,0,-5.58497953414917
CID000003419,C0000731,CID000004585,1,-5.608698844909668
CID000003372,C0000731,CID000004449,0,-5.608698844909668
CID005381226,C0000731,CID000001302,0,-5.616860389709473
CID000003746,C0000731,CID006398970,1,-5.616860389709473
CID005329102,C0000731,CID000003958,0,-5.61915397644043
CID000002771,C0000731,CID000005650,1,-5.61915397644043
CID000004943,C0000731,CID000002713,0,-5.653902053833008
CID000005650,C0000731,CID000041781,1,-5.653902053833008
CID000060852,C0000731,CID000005379,0,-5.657105445861816
CID000000772,C0000731,CID000019090,1,-5.657105445861816
CID000163742,C0000731,CID000003672,0,-5.677213668823242
CID000003869,C0000731,CID005353980,1,-5.677213668823242
CID000060871,C0000731,CID005311048,0,-5.694431781768799
CID000003003,C0000731,CID000004812,1,-5.694431781768799
CID000002522,C0000731,CID000027686,0,-5.69619083404541
CID000003675,C0000731,CID000003878,1,-5.69619083404541
CID000004046,C0000731,CID000002656,0,-5.710274696350098
CID000005556,C0000731,CID000125889,1,-5.710274696350098
CID000003249,C0000731,CID000004536,0,-5.718228816986084
CID000003158,C0000731,CID000004510,1,-5.718228816986084
CID000003152,C0000731,CID000003222,1,-5.7188720703125
CID000003278,C0000731,CID004475485,0,-5.7188720703125
CID000000596,C0000731,CID000176168,0,-5.72386360168457
CID000000444,C0000731,CID000002269,1,-5.72386360168457
CID000005152,C0000731,CID005353980,1,-5.734595775604248
CID000124087,C0000731,CID000004513,0,-5.734595775604248
CID000003869,C0000731,CID000119607,1,-5.736790657043457
CID000667490,C0000731,CID000004666,0,-5.736790657043457
CID000054547,C0000731,CID000005073,0,-5.742056369781494
CID000000444,C0000731,CID000004603,1,-5.742056369781494
CID000160051,C0000731,CID004659568,0,-5.745192527770996
CID000005487,C0000731,CID000028112,1,-5.745192527770996
CID000001972,C0000731,CID000003958,1,-5.745385646820068
CID000002099,C0000731,CID000443871,0,-5.745385646820068
CID000000564,C0000731,CID000002478,0,-5.7487640380859375
CID000054688,C0000731,CID003468412,1,-5.7487640380859375
CID000000564,C0000731,CID000110635,0,-5.7511982917785645
CID000002160,C0000731,CID000170361,1,-5.7511982917785645
CID000003121,C0000731,CID000003672,1,-5.755085468292236
CID000004674,C0000731,CID000000450,0,-5.755085468292236
CID000002733,C0000731,CID000003333,0,-5.760498523712158
CID000004616,C0000731,CID000005487,1,-5.760498523712158
CID000002726,C0000731,CID000000596,0,-5.762441635131836
CID000003339,C0000731,CID000003899,1,-5.762441635131836
CID000000942,C0000731,CID000004828,0,-5.763062477111816
CID000005212,C0000731,CID000062924,1,-5.763062477111816
CID000003652,C0000731,CID000005095,1,-5.764564037322998
CID000003696,C0000731,CID000003827,0,-5.764564037322998
CID000005376,C0000731,CID000125889,1,-5.769818305969238
CID000054841,C0000731,CID000005267,0,-5.769818305969238
CID000003394,C0000731,CID000003559,0,-5.773711681365967
CID000001972,C0000731,CID000005453,1,-5.773711681365967
CID000054454,C0000731,CID000002658,0,-5.77864933013916
CID000002646,C0000731,CID000004259,1,-5.77864933013916
CID000060754,C0000731,CID000005538,0,-5.784246444702148
CID000002083,C0000731,CID000083786,1,-5.784246444702148
CID000002585,C0000731,CID000005650,1,-5.815449237823486
CID000003393,C0000731,CID000667490,0,-5.815449237823486
CID000014888,C0000731,CID000003883,0,-5.850645542144775
CID000003075,C0000731,CID000062924,1,-5.850645542144775
CID000002806,C0000731,CID000062924,1,-5.869445323944092
CID000005291,C0000731,CID000005064,0,-5.869445323944092
CID000003278,C0000731,CID000038904,0,-5.878713607788086
CID000004485,C0000731,CID000064147,1,-5.878713607788086
CID000003043,C0000731,CID000003394,0,-5.889037132263184
CID000000444,C0000731,CID000001302,1,-5.889037132263184
CID000001978,C0000731,CID000002250,1,-5.89066219329834
CID000154059,C0000731,CID005311039,0,-5.89066219329834
CID000003827,C0000731,CID000004911,0,-5.89527702331543
CID000003016,C0000731,CID000003333,1,-5.89527702331543
CID000002732,C0000731,CID000003928,0,-5.910923957824707
CID000003003,C0000731,CID000005376,1,-5.910923957824707
CID000002801,C0000731,CID000002375,0,-5.914841651916504
CID000001302,C0000731,CID000004091,1,-5.914841651916504
CID000005076,C0000731,CID000003042,0,-5.920183181762695
CID000001690,C0000731,CID000003345,1,-5.920183181762695
CID000003639,C0000731,CID000004205,1,-5.9204816818237305
CID000003454,C0000731,CID000001775,0,-5.9204816818237305
CID000005358,C0000731,CID000005650,1,-5.923405170440674
CID000000298,C0000731,CID000005291,0,-5.923405170440674
CID000003386,C0000731,CID000005402,1,-5.939103126525879
CID000056339,C0000731,CID000001983,0,-5.939103126525879
CID000003040,C0000731,CID000003672,1,-5.941977500915527
CID000005184,C0000731,CID000005040,0,-5.941977500915527
CID000003767,C0000731,CID000005064,1,-5.981696128845215
CID000060147,C0000731,CID000000581,0,-5.981696128845215
CID000005466,C0000731,CID000003161,0,-5.9861040115356445
CID000003348,C0000731,CID000004513,1,-5.9861040115356445
CID000004691,C0000731,CID000004497,0,-6.01006555557251
CID000004691,C0000731,CID000004920,1,-6.01006555557251
CID000005478,C0000731,CID000000453,0,-6.016867637634277
CID000004075,C0000731,CID000004091,1,-6.016867637634277
CID000004171,C0000731,CID000005538,1,-6.030818939208984
CID000002719,C0000731,CID005311048,0,-6.030818939208984
CID000004885,C0000731,CID000000271,0,-6.036647796630859
CID000005376,C0000731,CID003081884,1,-6.036647796630859
CID000003405,C0000731,CID000004075,1,-6.058419704437256
CID000059708,C0000731,CID000003658,0,-6.058419704437256
CID000005544,C0000731,CID000170361,1,-6.059187412261963
CID000110635,C0000731,CID000000271,0,-6.059187412261963
CID000003823,C0000731,CID000000214,0,-6.071655750274658
CID000000853,C0000731,CID000125889,1,-6.071655750274658
CID000005372,C0000731,CID000000214,0,-6.076956272125244
CID000003793,C0000731,CID004475485,1,-6.076956272125244
CID000002802,C0000731,CID000003746,1,-6.080249786376953
CID000087177,C0000731,CID000004178,0,-6.080249786376953
CID000001775,C0000731,CID000002083,1,-6.0835418701171875
CID000002269,C0000731,CID000001206,0,-6.0835418701171875
CID000002895,C0000731,CID000003869,1,-6.097975730895996
CID000000596,C0000731,CID000002092,0,-6.097975730895996
CID000002812,C0000731,CID000004900,1,-6.123805046081543
CID000123606,C0000731,CID000004691,0,-6.123805046081543
CID000002708,C0000731,CID000002656,0,-6.124917984008789
CID000002541,C0000731,CID000005029,1,-6.124917984008789
CID000004913,C0000731,CID000005496,0,-6.125463485717773
CID000002274,C0000731,CID000004583,1,-6.125463485717773
CID000002173,C0000731,CID000004943,1,-6.126323699951172
CID000005077,C0000731,CID000002512,0,-6.126323699951172
CID000005719,C0000731,CID000119607,1,-6.127399921417236
CID000002646,C0000731,CID004659568,0,-6.127399921417236
CID000002678,C0000731,CID000054841,1,-6.127718925476074
CID000060147,C0000731,CID000002471,0,-6.127718925476074
CID000004991,C0000731,CID000003386,0,-6.133420467376709
CID000002955,C0000731,CID000213039,1,-6.133420467376709
CID000004691,C0000731,CID000150311,1,-6.153649806976318
CID000156419,C0000731,CID000002265,0,-6.153649806976318
CID000003367,C0000731,CID000003158,0,-6.161086559295654
CID000004034,C0000731,CID000004900,1,-6.161086559295654
CID000148211,C0000731,CID000005647,0,-6.163967132568359
CID000004411,C0000731,CID000004679,1,-6.163967132568359
CID000000937,C0000731,CID000003463,1,-6.165538787841797
CID000004583,C0000731,CID000039860,0,-6.165538787841797
CID000002118,C0000731,CID000005556,1,-6.1749267578125
CID000004856,C0000731,CID000150610,0,-6.1749267578125
CID005281104,C0000731,CID000004201,0,-6.180910587310791
CID000004927,C0000731,CID000005358,1,-6.180910587310791
CID000002160,C0000731,CID000003016,1,-6.190069675445557
CID000004771,C0000731,CID000176168,0,-6.190069675445557
CID000004991,C0000731,CID000160051,0,-6.256350517272949
CID000002554,C0000731,CID000060795,1,-6.256350517272949
CID000004173,C0000731,CID000000085,0,-6.259855270385742
CID000005732,C0000731,CID000216326,1,-6.259855270385742
CID000005095,C0000731,CID000003066,0,-6.266778945922852
CID000003255,C0000731,CID000005487,1,-6.266778945922852
CID005487301,C0000731,CID000002153,0,-6.289813995361328
CID000004771,C0000731,CID000028112,1,-6.289813995361328
CID000041693,C0000731,CID000005726,0,-6.321432113647461
CID000005002,C0000731,CID000005039,1,-6.321432113647461
CID000002471,C0000731,CID000003143,1,-6.333841323852539
CID000060871,C0000731,CID000002662,0,-6.333841323852539
CID000002083,C0000731,CID000005002,1,-6.3396501541137695
CID000004674,C0000731,CID000003121,0,-6.3396501541137695
CID000004212,C0000731,CID000504578,0,-6.354113578796387
CID000003386,C0000731,CID000003826,1,-6.354113578796387
CID000004253,C0000731,CID000062924,1,-6.376072406768799
CID000005253,C0000731,CID000005076,0,-6.376072406768799
CID005311027,C0000731,CID000005596,0,-6.377755641937256
CID000003143,C0000731,CID000004052,1,-6.377755641937256
CID000002725,C0000731,CID000005878,0,-6.4045562744140625
CID000004509,C0000731,CID000004679,1,-6.4045562744140625
CID000002160,C0000731,CID000003749,1,-6.415972709655762
CID000004943,C0000731,CID000002756,0,-6.415972709655762
CID000003954,C0000731,CID000002156,0,-6.415992259979248
CID000004054,C0000731,CID000005039,1,-6.415992259979248
CID000005514,C0000731,CID000083786,1,-6.416227340698242
CID000004828,C0000731,CID000002471,0,-6.416227340698242
CID000003478,C0000731,CID000004170,1,-6.423293590545654
CID006436173,C0000731,CID000003403,0,-6.423293590545654
CID000002153,C0000731,CID000002478,0,-6.4261555671691895
CID000003961,C0000731,CID000054688,1,-6.4261555671691895
CID000002520,C0000731,CID000003419,1,-6.440979480743408
CID000104741,C0000731,CID000002585,0,-6.440979480743408
CID006447131,C0000731,CID000003403,0,-6.450764179229736
CID000002554,C0000731,CID000005734,1,-6.450764179229736
CID000002676,C0000731,CID000002522,0,-6.4562506675720215
CID000027661,C0000731,CID000170361,1,-6.4562506675720215
